id,名称,描述,开发备注,图标,不知道,不知道,类型,类型名[text],不知道,星级,不知道,不知道,获取方式,不知道
90391,903910,903911,903912,sprite/common/item/icon/end_product/item_9039.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,903913,0,1,118,502,409|9039,2
90392,903920,903921,903922,sprite/common/item/icon/end_product/item_9039.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,903923,0,2,129,502,409|9039,2
90393,903930,903931,903932,sprite/common/item/icon/end_product/item_9039.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,903933,0,3,141,502,409|9039,2
90394,903940,903941,903942,sprite/common/item/icon/end_product/item_9039.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,903943,0,4,177,502,409|9039,2
90401,904010,904011,904012,sprite/common/item/icon/end_product/item_9040.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904013,0,1,60,502,409|9040,2
90402,904020,904021,904022,sprite/common/item/icon/end_product/item_9040.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904023,0,2,66,502,409|9040,2
90403,904030,904031,904032,sprite/common/item/icon/end_product/item_9040.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904033,0,3,72,502,409|9040,2
90404,904040,904041,904042,sprite/common/item/icon/end_product/item_9040.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904043,0,4,90,502,409|9040,2
90411,904110,904111,904112,sprite/common/item/icon/end_product/item_9041.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904113,0,1,64,502,409|9041,2
90412,904120,904121,904122,sprite/common/item/icon/end_product/item_9041.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904123,0,2,70,502,409|9041,2
90413,904130,904131,904132,sprite/common/item/icon/end_product/item_9041.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904133,0,3,76,502,409|9041,2
90414,904140,904141,904142,sprite/common/item/icon/end_product/item_9041.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904143,0,4,96,502,409|9041,2
90421,904210,904211,904212,sprite/common/item/icon/end_product/item_9042.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904213,0,1,80,502,409|9042,2
90422,904220,904221,904222,sprite/common/item/icon/end_product/item_9042.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904223,0,2,88,502,409|9042,2
90423,904230,904231,904232,sprite/common/item/icon/end_product/item_9042.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904233,0,3,96,502,409|9042,2
90424,904240,904241,904242,sprite/common/item/icon/end_product/item_9042.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904243,0,4,120,502,409|9042,2
90431,904310,904311,904312,sprite/common/item/icon/end_product/item_9043.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904313,0,1,186,502,409|9043,2
90432,904320,904321,904322,sprite/common/item/icon/end_product/item_9043.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904323,0,2,204,502,409|9043,2
90433,904330,904331,904332,sprite/common/item/icon/end_product/item_9043.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904333,0,3,223,502,409|9043,2
90434,904340,904341,904342,sprite/common/item/icon/end_product/item_9043.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904343,0,4,279,502,409|9043,2
90441,904410,904411,904412,sprite/common/item/icon/end_product/item_9044.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904413,0,1,32,502,409|9044,2
90442,904420,904421,904422,sprite/common/item/icon/end_product/item_9044.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904423,0,2,35,502,409|9044,2
90443,904430,904431,904432,sprite/common/item/icon/end_product/item_9044.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904433,0,3,38,502,409|9044,2
90444,904440,904441,904442,sprite/common/item/icon/end_product/item_9044.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904443,0,4,48,502,409|9044,2
90451,904510,904511,904512,sprite/common/item/icon/end_product/item_9045.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904513,0,1,266,502,409|9045,2
90452,904520,904521,904522,sprite/common/item/icon/end_product/item_9045.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904523,0,2,292,502,409|9045,2
90453,904530,904531,904532,sprite/common/item/icon/end_product/item_9045.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904533,0,3,319,502,409|9045,2
90454,904540,904541,904542,sprite/common/item/icon/end_product/item_9045.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904543,0,4,399,502,409|9045,2
90461,904610,904611,904612,sprite/common/item/icon/end_product/item_9046.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904613,0,1,94,502,409|9046,2
90462,904620,904621,904622,sprite/common/item/icon/end_product/item_9046.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904623,0,2,103,502,409|9046,2
90463,904630,904631,904632,sprite/common/item/icon/end_product/item_9046.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904633,0,3,112,502,409|9046,2
90464,904640,904641,904642,sprite/common/item/icon/end_product/item_9046.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904643,0,4,141,502,409|9046,2
90471,904710,904711,904712,sprite/common/item/icon/end_product/item_9047.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904713,0,1,120,502,409|9047,2
90472,904720,904721,904722,sprite/common/item/icon/end_product/item_9047.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904723,0,2,132,502,409|9047,2
90473,904730,904731,904732,sprite/common/item/icon/end_product/item_9047.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904733,0,3,144,502,409|9047,2
90474,904740,904741,904742,sprite/common/item/icon/end_product/item_9047.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904743,0,4,180,502,409|9047,2
90481,904810,904811,904812,sprite/common/item/icon/end_product/item_9048.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904813,0,1,94,502,409|9048,2
90482,904820,904821,904822,sprite/common/item/icon/end_product/item_9048.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904823,0,2,103,502,409|9048,2
90483,904830,904831,904832,sprite/common/item/icon/end_product/item_9048.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904833,0,3,112,502,409|9048,2
90484,904840,904841,904842,sprite/common/item/icon/end_product/item_9048.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904843,0,4,141,502,409|9048,2
90491,904910,904911,904912,sprite/common/item/icon/end_product/item_9049.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904913,0,1,26,502,409|9049,2
90492,904920,904921,904922,sprite/common/item/icon/end_product/item_9049.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904923,0,2,28,502,409|9049,2
90493,904930,904931,904932,sprite/common/item/icon/end_product/item_9049.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904933,0,3,31,502,409|9049,2
90494,904940,904941,904942,sprite/common/item/icon/end_product/item_9049.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,904943,0,4,39,502,409|9049,2
90501,905010,905011,905012,sprite/common/item/icon/end_product/item_9050.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905013,0,1,64,502,409|9050,2
90502,905020,905021,905022,sprite/common/item/icon/end_product/item_9050.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905023,0,2,70,502,409|9050,2
90503,905030,905031,905032,sprite/common/item/icon/end_product/item_9050.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905033,0,3,76,502,409|9050,2
90504,905040,905041,905042,sprite/common/item/icon/end_product/item_9050.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905043,0,4,96,502,409|9050,2
90511,905110,905111,905112,sprite/common/item/icon/end_product/item_9051.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905113,0,1,110,502,409|9051,2
90512,905120,905121,905122,sprite/common/item/icon/end_product/item_9051.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905123,0,2,121,502,409|9051,2
90513,905130,905131,905132,sprite/common/item/icon/end_product/item_9051.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905133,0,3,132,502,409|9051,2
90514,905140,905141,905142,sprite/common/item/icon/end_product/item_9051.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905143,0,4,165,502,409|9051,2
90521,905210,905211,905212,sprite/common/item/icon/end_product/item_9052.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905213,0,1,22,502,409|9052,2
90522,905220,905221,905222,sprite/common/item/icon/end_product/item_9052.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905223,0,2,24,502,409|9052,2
90523,905230,905231,905232,sprite/common/item/icon/end_product/item_9052.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905233,0,3,26,502,409|9052,2
90524,905240,905241,905242,sprite/common/item/icon/end_product/item_9052.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905243,0,4,33,502,409|9052,2
90531,905310,905311,905312,sprite/common/item/icon/end_product/item_9053.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905313,0,1,138,502,409|9053,2
90532,905320,905321,905322,sprite/common/item/icon/end_product/item_9053.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905323,0,2,151,502,409|9053,2
90533,905330,905331,905332,sprite/common/item/icon/end_product/item_9053.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905333,0,3,165,502,409|9053,2
90534,905340,905341,905342,sprite/common/item/icon/end_product/item_9053.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905343,0,4,207,502,409|9053,2
90541,905410,905411,905412,sprite/common/item/icon/end_product/item_9054.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905413,0,1,124,502,409|9054,2
90542,905420,905421,905422,sprite/common/item/icon/end_product/item_9054.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905423,0,2,136,502,409|9054,2
90543,905430,905431,905432,sprite/common/item/icon/end_product/item_9054.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905433,0,3,148,502,409|9054,2
90544,905440,905441,905442,sprite/common/item/icon/end_product/item_9054.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905443,0,4,186,502,409|9054,2
90551,905510,905511,905512,sprite/common/item/icon/end_product/item_9055.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905513,0,1,48,502,409|9055,2
90552,905520,905521,905522,sprite/common/item/icon/end_product/item_9055.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905523,0,2,52,502,409|9055,2
90553,905530,905531,905532,sprite/common/item/icon/end_product/item_9055.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905533,0,3,57,502,409|9055,2
90554,905540,905541,905542,sprite/common/item/icon/end_product/item_9055.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905543,0,4,72,502,409|9055,2
90561,905610,905611,905612,sprite/common/item/icon/end_product/item_9056.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905613,0,1,132,502,409|9056,2
90562,905620,905621,905622,sprite/common/item/icon/end_product/item_9056.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905623,0,2,145,502,409|9056,2
90563,905630,905631,905632,sprite/common/item/icon/end_product/item_9056.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905633,0,3,158,502,409|9056,2
90564,905640,905641,905642,sprite/common/item/icon/end_product/item_9056.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905643,0,4,198,502,409|9056,2
90571,905710,905711,905712,sprite/common/item/icon/end_product/item_9057.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905713,0,1,34,502,409|9057,2
90572,905720,905721,905722,sprite/common/item/icon/end_product/item_9057.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905723,0,2,37,502,409|9057,2
90573,905730,905731,905732,sprite/common/item/icon/end_product/item_9057.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905733,0,3,40,502,409|9057,2
90574,905740,905741,905742,sprite/common/item/icon/end_product/item_9057.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905743,0,4,51,502,409|9057,2
90581,905810,905811,905812,sprite/common/item/icon/end_product/item_9058.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905813,0,1,58,502,409|9058,2
90582,905820,905821,905822,sprite/common/item/icon/end_product/item_9058.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905823,0,2,63,502,409|9058,2
90583,905830,905831,905832,sprite/common/item/icon/end_product/item_9058.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905833,0,3,69,502,409|9058,2
90584,905840,905841,905842,sprite/common/item/icon/end_product/item_9058.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905843,0,4,87,502,409|9058,2
90591,905910,905911,905912,sprite/common/item/icon/end_product/item_9059.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905913,0,1,66,502,409|9059,2
90592,905920,905921,905922,sprite/common/item/icon/end_product/item_9059.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905923,0,2,72,502,409|9059,2
90593,905930,905931,905932,sprite/common/item/icon/end_product/item_9059.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905933,0,3,79,502,409|9059,2
90594,905940,905941,905942,sprite/common/item/icon/end_product/item_9059.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,905943,0,4,99,502,409|9059,2
90601,906010,906011,906012,sprite/common/item/icon/end_product/item_9060.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906013,0,1,48,502,409|9060,2
90602,906020,906021,906022,sprite/common/item/icon/end_product/item_9060.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906023,0,2,52,502,409|9060,2
90603,906030,906031,906032,sprite/common/item/icon/end_product/item_9060.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906033,0,3,57,502,409|9060,2
90604,906040,906041,906042,sprite/common/item/icon/end_product/item_9060.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906043,0,4,72,502,409|9060,2
90611,906110,906111,906112,sprite/common/item/icon/end_product/item_9061.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906113,0,1,80,502,409|9061,2
90612,906120,906121,906122,sprite/common/item/icon/end_product/item_9061.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906123,0,2,88,502,409|9061,2
90613,906130,906131,906132,sprite/common/item/icon/end_product/item_9061.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906133,0,3,96,502,409|9061,2
90614,906140,906141,906142,sprite/common/item/icon/end_product/item_9061.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906143,0,4,120,502,409|9061,2
90621,906210,906211,906212,sprite/common/item/icon/end_product/item_9062.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906213,0,1,339,502,409|9062,2
90622,906220,906221,906222,sprite/common/item/icon/end_product/item_9062.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906223,0,2,373,502,409|9062,2
90623,906230,906231,906232,sprite/common/item/icon/end_product/item_9062.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906233,0,3,407,502,409|9062,2
90624,906240,906241,906242,sprite/common/item/icon/end_product/item_9062.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906243,0,4,508,502,409|9062,2
90631,906310,906311,906312,sprite/common/item/icon/end_product/item_9063.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906313,0,1,62,502,409|9063,2
90632,906320,906321,906322,sprite/common/item/icon/end_product/item_9063.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906323,0,2,68,502,409|9063,2
90633,906330,906331,906332,sprite/common/item/icon/end_product/item_9063.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906333,0,3,74,502,409|9063,2
90634,906340,906341,906342,sprite/common/item/icon/end_product/item_9063.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906343,0,4,93,502,409|9063,2
90641,906410,906411,906412,sprite/common/item/icon/end_product/item_9064.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906413,0,1,102,502,409|9064,2
90642,906420,906421,906422,sprite/common/item/icon/end_product/item_9064.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906423,0,2,112,502,409|9064,2
90643,906430,906431,906432,sprite/common/item/icon/end_product/item_9064.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906433,0,3,122,502,409|9064,2
90644,906440,906441,906442,sprite/common/item/icon/end_product/item_9064.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906443,0,4,153,502,409|9064,2
90651,906510,906511,906512,sprite/common/item/icon/end_product/item_9065.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906513,0,1,60,502,409|9065,2
90652,906520,906521,906522,sprite/common/item/icon/end_product/item_9065.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906523,0,2,66,502,409|9065,2
90653,906530,906531,906532,sprite/common/item/icon/end_product/item_9065.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906533,0,3,72,502,409|9065,2
90654,906540,906541,906542,sprite/common/item/icon/end_product/item_9065.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906543,0,4,90,502,409|9065,2
90661,906610,906611,906612,sprite/common/item/icon/end_product/item_9066.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906613,0,1,28,502,409|9066,2
90662,906620,906621,906622,sprite/common/item/icon/end_product/item_9066.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906623,0,2,30,502,409|9066,2
90663,906630,906631,906632,sprite/common/item/icon/end_product/item_9066.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906633,0,3,33,502,409|9066,2
90664,906640,906641,906642,sprite/common/item/icon/end_product/item_9066.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906643,0,4,42,502,409|9066,2
90671,906710,906711,906712,sprite/common/item/icon/end_product/item_9067.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906713,0,1,350,502,409|9067,2
90672,906720,906721,906722,sprite/common/item/icon/end_product/item_9067.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906723,0,2,385,502,409|9067,2
90673,906730,906731,906732,sprite/common/item/icon/end_product/item_9067.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906733,0,3,420,502,409|9067,2
90674,906740,906741,906742,sprite/common/item/icon/end_product/item_9067.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906743,0,4,525,502,409|9067,2
90681,906810,906811,906812,sprite/common/item/icon/end_product/item_9068.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906813,0,1,313,502,409|9068,2
90682,906820,906821,906822,sprite/common/item/icon/end_product/item_9068.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906823,0,2,344,502,409|9068,2
90683,906830,906831,906832,sprite/common/item/icon/end_product/item_9068.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906833,0,3,375,502,409|9068,2
90684,906840,906841,906842,sprite/common/item/icon/end_product/item_9068.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906843,0,4,469,502,409|9068,2
90691,906910,906911,906912,sprite/common/item/icon/end_product/item_9069.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906913,0,1,98,502,409|9069,2
90692,906920,906921,906922,sprite/common/item/icon/end_product/item_9069.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906923,0,2,107,502,409|9069,2
90693,906930,906931,906932,sprite/common/item/icon/end_product/item_9069.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906933,0,3,117,502,409|9069,2
90694,906940,906941,906942,sprite/common/item/icon/end_product/item_9069.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,906943,0,4,147,502,409|9069,2
90701,907010,907011,907012,sprite/common/item/icon/end_product/item_9070.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907013,0,1,102,502,409|9070,2
90702,907020,907021,907022,sprite/common/item/icon/end_product/item_9070.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907023,0,2,112,502,409|9070,2
90703,907030,907031,907032,sprite/common/item/icon/end_product/item_9070.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907033,0,3,122,502,409|9070,2
90704,907040,907041,907042,sprite/common/item/icon/end_product/item_9070.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907043,0,4,153,502,409|9070,2
90711,907110,907111,907112,sprite/common/item/icon/end_product/item_9071.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907113,0,1,68,502,409|9071,2
90712,907120,907121,907122,sprite/common/item/icon/end_product/item_9071.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907123,0,2,74,502,409|9071,2
90713,907130,907131,907132,sprite/common/item/icon/end_product/item_9071.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907133,0,3,81,502,409|9071,2
90714,907140,907141,907142,sprite/common/item/icon/end_product/item_9071.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907143,0,4,102,502,409|9071,2
90721,907210,907211,907212,sprite/common/item/icon/end_product/item_9072.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907213,0,1,174,502,409|9072,2
90722,907220,907221,907222,sprite/common/item/icon/end_product/item_9072.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907223,0,2,191,502,409|9072,2
90723,907230,907231,907232,sprite/common/item/icon/end_product/item_9072.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907233,0,3,208,502,409|9072,2
90724,907240,907241,907242,sprite/common/item/icon/end_product/item_9072.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907243,0,4,261,502,409|9072,2
90731,907310,907311,907312,sprite/common/item/icon/end_product/item_9073.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907313,0,1,54,502,409|9073,2
90732,907320,907321,907322,sprite/common/item/icon/end_product/item_9073.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907323,0,2,59,502,409|9073,2
90733,907330,907331,907332,sprite/common/item/icon/end_product/item_9073.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907333,0,3,64,502,409|9073,2
90734,907340,907341,907342,sprite/common/item/icon/end_product/item_9073.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907343,0,4,81,502,409|9073,2
90741,907410,907411,907412,sprite/common/item/icon/end_product/item_9074.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907413,0,1,62,502,409|9074,2
90742,907420,907421,907422,sprite/common/item/icon/end_product/item_9074.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907423,0,2,68,502,409|9074,2
90743,907430,907431,907432,sprite/common/item/icon/end_product/item_9074.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907433,0,3,74,502,409|9074,2
90744,907440,907441,907442,sprite/common/item/icon/end_product/item_9074.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907443,0,4,93,502,409|9074,2
90751,907510,907511,907512,sprite/common/item/icon/end_product/item_9075.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907513,0,1,463,502,409|9075,2
90752,907520,907521,907522,sprite/common/item/icon/end_product/item_9075.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907523,0,2,509,502,409|9075,2
90753,907530,907531,907532,sprite/common/item/icon/end_product/item_9075.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907533,0,3,555,502,409|9075,2
90754,907540,907541,907542,sprite/common/item/icon/end_product/item_9075.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907543,0,4,694,502,409|9075,2
90761,907610,907611,907612,sprite/common/item/icon/end_product/item_9076.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907613,0,1,221,502,409|9076,2
90762,907620,907621,907622,sprite/common/item/icon/end_product/item_9076.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907623,0,2,243,502,409|9076,2
90763,907630,907631,907632,sprite/common/item/icon/end_product/item_9076.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907633,0,3,265,502,409|9076,2
90764,907640,907641,907642,sprite/common/item/icon/end_product/item_9076.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907643,0,4,331,502,409|9076,2
90771,907710,907711,907712,sprite/common/item/icon/end_product/item_9077.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907713,0,1,431,502,409|9077,2
90772,907720,907721,907722,sprite/common/item/icon/end_product/item_9077.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907723,0,2,474,502,409|9077,2
90773,907730,907731,907732,sprite/common/item/icon/end_product/item_9077.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907733,0,3,517,502,409|9077,2
90774,907740,907741,907742,sprite/common/item/icon/end_product/item_9077.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907743,0,4,646,502,409|9077,2
90781,907810,907811,907812,sprite/common/item/icon/end_product/item_9078.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907813,0,1,345,502,409|9078,2
90782,907820,907821,907822,sprite/common/item/icon/end_product/item_9078.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907823,0,2,379,502,409|9078,2
90783,907830,907831,907832,sprite/common/item/icon/end_product/item_9078.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907833,0,3,414,502,409|9078,2
90784,907840,907841,907842,sprite/common/item/icon/end_product/item_9078.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907843,0,4,517,502,409|9078,2
90791,907910,907911,907912,sprite/common/item/icon/end_product/item_9079.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907913,0,1,393,502,409|9079,2
90792,907920,907921,907922,sprite/common/item/icon/end_product/item_9079.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907923,0,2,433,502,409|9079,2
90793,907930,907931,907932,sprite/common/item/icon/end_product/item_9079.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907933,0,3,472,502,409|9079,2
90794,907940,907941,907942,sprite/common/item/icon/end_product/item_9079.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,907943,0,4,590,502,409|9079,2
90801,908010,908011,908012,sprite/common/item/icon/end_product/item_9080.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908013,0,1,120,502,409|9080,2
90802,908020,908021,908022,sprite/common/item/icon/end_product/item_9080.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908023,0,2,132,502,409|9080,2
90803,908030,908031,908032,sprite/common/item/icon/end_product/item_9080.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908033,0,3,144,502,409|9080,2
90804,908040,908041,908042,sprite/common/item/icon/end_product/item_9080.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908043,0,4,180,502,409|9080,2
90811,908110,908111,908112,sprite/common/item/icon/end_product/item_9081.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908113,0,1,112,502,409|9081,2
90812,908120,908121,908122,sprite/common/item/icon/end_product/item_9081.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908123,0,2,123,502,409|9081,2
90813,908130,908131,908132,sprite/common/item/icon/end_product/item_9081.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908133,0,3,134,502,409|9081,2
90814,908140,908141,908142,sprite/common/item/icon/end_product/item_9081.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908143,0,4,168,502,409|9081,2
90821,908210,908211,908212,sprite/common/item/icon/end_product/item_9082.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908213,0,1,376,502,409|9082,2
90822,908220,908221,908222,sprite/common/item/icon/end_product/item_9082.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,908223,0,2,414,502,409|9082,2
