id,映射[text_i18n]
30042570,30042570
30042580,30042580
30042590,30042590
30042600,30042600
30042610,30042610
30042620,30042620
30042630,30042630
30042640,30042640
30042650,30042650
30042660,30042660
30042670,30042670
30042680,30042680
30042690,30042690
30042700,30042700
30042710,30042710
30042720,30042720
30042730,30042730
30042740,30042740
30042750,30042750
30042760,30042760
30042770,30042770
30042780,30042780
30042790,30042790
30042820,30042820
30042830,30042830
30042840,30042840
30042850,30042850
30042860,30042860
30042870,30042870
30042880,30042880
30042890,30042890
30042900,30042900
30042910,30042910
30042920,30042920
30042930,30042930
30042940,30042940
30042950,30042950
30042960,30042960
30042970,30042970
30042980,30042980
30042990,30042990
30043000,30043000
30043010,30043010
30043020,30043020
30043030,30043030
30043040,30043040
30043050,30043050
30043060,30043060
30043070,30043070
30043080,30043080
30043090,30043090
30043100,30043100
30043110,30043110
30043150,30043150
30043160,30043160
30043170,30043170
30043180,30043180
30043190,30043190
30043200,30043200
30043210,30043210
30043220,30043220
30043230,30043230
30043240,30043240
30043250,30043250
30043260,30043260
30043270,30043270
30043280,30043280
30043290,30043290
30043300,30014670
30043310,30043310
30043320,30043320
30043330,30043330
30043340,30043340
30043350,30043350
30043360,30043360
30043370,30043370
30043380,30043380
30043390,30043390
30043400,30043400
30043410,30043410
30043420,30043420
30043430,30043430
30043440,30043440
30043450,30043450
30043460,30043460
30043470,30043470
30043480,30043480
30043540,30043540
30043550,30043550
30043560,30043560
30043570,30043570
30043580,30025110
30043590,30043590
30043600,30043600
30043610,30043610
30043620,30043620
30043630,30043630
30043640,30043640
30043650,30043650
30043660,30043660
30043670,30043670
30043680,30043680
30043690,30043690
30043700,30043700
30043710,30043710
30043720,30014670
30043730,30043730
30043740,30043740
30043750,30043750
30043760,30043760
30043770,30043770
30043780,30043780
30043790,30043790
30043800,30014670
30043810,30043810
30043820,30043820
30043830,30043830
30043840,30043840
30043850,30043850
30043860,30043860
30043870,30043870
30043880,30043880
30043890,30043890
30043920,30043920
30043930,30043930
30043940,30043940
30043950,30043950
30043960,30043960
30043970,30043970
30043980,30043980
30043990,30043990
30044000,30044000
30044010,30044010
30044020,30044020
30044030,30044030
30044040,30044040
30044050,30044050
30044060,30044060
30044070,30044070
30044080,30044080
30044090,30044090
30044100,30044100
30044110,30044110
30044120,30044120
30044130,30044130
30044140,30044140
30044150,30044150
30044160,30044160
30044170,30044170
30044200,30044200
30044210,30044210
30044220,30044220
30044230,30044230
30044240,30044240
30044250,30027980
30044260,30044260
30044270,30044270
30044280,30044280
30044290,30044290
30044300,30044300
30044310,30044310
30044320,30044320
30044330,30044330
30044340,30044340
30044350,30044350
30044360,30044360
30044370,30044370
30044380,30044380
30044390,30044390
30044400,30044400
30044410,30044410
30044420,30044420
30044430,30044430
30044440,30044440
30044450,30044450
30044460,30037140
30044480,30044480
30044490,30044490
30044500,30044500
30044520,30044520
30044530,30044530
30044540,30044540
30044550,30044550
30044560,30044560
30044570,30044570
30044580,30044580
30044590,30044590
30044600,30044600
30044610,30044610
30044620,30044620
30044630,30044630
30044640,30044640
30044650,30044650
30044660,30044660
30044670,30044670
30044680,30044680
30044720,30044720
30044730,30044730
30044740,30044740
30044750,30044750
30044760,30044760
30044770,30044770
30044780,30044780
30044790,30044790
30044800,30041690
30044820,30044820
30044840,30044840
30044850,30044850
30044860,30044860
30044870,30044870
30044880,30044880
30044890,30044890
30044900,30044900
30044910,30044910
30044920,30044920
30044930,30044930
30044960,30044960
30044970,30044970
30044980,30044980
30044990,30044990
30045000,30045000
30045010,30045010
30045020,30045020
30045030,30045030
30045040,30045040
30045050,30045050
30045060,30045060
30045070,30045070
30045080,30045080
30045090,30045090
30045100,30045100
30045110,30045110
30045120,30045120
30045130,30045130
30045140,30045140
30045150,30045150
30045160,30045160
30045170,30045170
30045180,30045180
30045190,30045190
30045200,30045200
30045220,30045220
30045240,30045220
30045250,30045250
30045260,30045260
30045270,30045270
30045300,30045300
30045310,30045310
30045320,30045320
30045330,30045330
30045340,30045340
30045350,30045350
30045360,30045360
30045370,30045370
30045380,30045380
30045390,30045390
30045400,30045400
30045410,30045410
30045420,30045420
30045430,30045430
30045440,30045440
30045450,30045450
30045460,30045460
30045470,30045470
30045480,30045480
30045490,30045490
30045500,30045500
30045510,30045510
30045530,30045530
30045550,30045550
30045560,30045560
30045570,30045570
30045580,30045580
30045590,30045590
30045600,30045600
30045610,30045610
30045620,30045620
30045630,30045630
30045640,30045640
30045650,30045650
30045660,30045660
30045670,30045670
30045680,30045660
30045690,30045690
30045700,30045700
30045710,30045710
30045720,30045720
30045730,30045730
30045740,30045740
30045750,30045750
30045760,30045760
30045770,30045770
30045780,30045780
30045790,30045790
30045800,30045800
30045810,30045810
30045820,30045820
30045830,30045830
30045840,30045840
30045850,30045850
30045860,30045860
30045890,30045890
30045900,30045900
30045910,30045910
30045920,30045920
30045930,30045930
30045940,30045940
30045950,30045950
30045960,30045960
30045970,30045970
30045980,30045980
30045990,30045990
30046000,30046000
30046020,30046020
30046040,30046040
30046050,30046050
30046060,30046060
30046070,30046070
30046080,30046080
30046090,30046090
30046100,30046100
30046110,30046110
30046120,30046120
30046130,30046130
30046140,30046140
30046160,30046160
30046170,30046170
30046180,30046180
30046190,30046190
30046200,30046200
30046210,30046210
30046220,30046220
30046230,30046230
30046240,30046240
30046250,30046250
30046260,30046260
30046280,30046280
30046300,30046300
30046310,30046310
30046320,30046320
30046330,30046330
30046340,30045450
30046350,30014670
30046360,30014670
30046370,30046370
30046380,30046380
30046390,30046390
30046400,30046400
30046410,30046410
30046420,30046420
30046430,30046430
30046460,30046460
30046470,30046470
30046480,30046480
30046490,30046490
30046500,30046500
30046510,30046510
30046520,30046470
30046530,30046530
30046540,30046540
30046550,30046550
30046560,30046560
30046570,30046570
30046580,30046580
30046600,30046600
30046610,30046610
30046630,30046630
30046640,30046640
30046650,30046650
30046660,30046660
30046670,30046670
30046680,30046680
30046690,30046690
30046700,30046700
30046710,30046710
30046720,30046720
30046730,30046470
30046740,30045890
30046750,30046750
30046760,30046760
30046770,30046770
30046780,30046780
30046790,30046790
30046800,30046800
30046810,30046810
30046830,30046830
30046840,30046840
30046850,30046850
30046860,30046860
30046870,30046870
30046880,30046880
30046890,30046890
30046900,30046900
30046910,30046910
30046920,30046920
30046930,30046930
30046940,30046940
30046950,30046950
30046960,30046960
30046970,30046970
30046980,30046980
30046990,30046990
30047000,30047000
30047010,30047010
30047020,30047020
30047040,30047040
30047060,30047060
30047070,30047070
30047080,30047080
30047090,30047090
30047100,30047100
30047110,30047110
30047120,30047120
30047130,30047130
30047140,30047140
30047150,30047150
30047160,30047160
30047170,30047170
30047180,30047180
30047190,30047190
30047200,30047200
30047210,30047210
30047220,30047220
30047230,30047230
30047240,30047240
30047250,30047250
30047260,30047260
30047270,30047270
30047280,30047280
30047290,30047290
30047300,30047300
30047310,30047310
30047320,30047320
30047330,30047330
30047340,30047340
30047350,30047350
30047360,30047360
30047370,30047370
30047380,30047380
30047400,30029610
30047410,30047410
30047420,30047420
30047430,30047430
30047440,30047440
30047450,30047450
30047460,30047460
30047470,30047470
30047480,30047480
30047490,30047490
30047510,30047510
30047530,30047530
30047540,30047540
30047550,30047550
30047560,30047560
30047570,30046190
30047580,30047580
30047590,30047590
30047600,30047600
30047610,30047610
30047640,30047640
30047650,30047650
30047660,30047660
30047670,30047670
30047680,30047680
30047690,30047690
30047700,30047700
30047710,30047710
30047720,30047720
30047730,30047730
30047740,30047740
30047750,30047750
30047760,30047760
30047770,30047770
30047780,30047780
30047800,30047800
30047820,30047820
30047830,30047830
30047840,30047610
30047850,30047850
30047860,30047860
30047870,30047870
30047880,30047880
30047890,30047890
30047900,30047900
30047910,30047910
30047920,30047920
30047930,30047930
30047940,30047940
30047950,30047950
30047960,30047960
30047990,30047960
30048000,30048000
30048010,30048010
30048020,30048020
30048030,30048030
30048040,30048040
30048050,30048050
30048060,30048060
30048080,30048080
30048100,30048100
30048110,30048110
30048120,30048120
30048130,30048130
30048140,30048140
30048150,30048150
30048160,30048160
30048170,30048170
30048180,30048180
30048190,30048190
30048220,30048220
30048230,30048230
30048240,30048240
30048250,30048250
30048260,30048260
30048270,30046130
30048290,30048290
30048310,30048310
30048320,30048320
30048330,30048330
30048340,30048340
30048350,30048350
30048360,30048360
30048370,30048370
30048380,30048380
30048390,30048390
30048400,30048400
30048410,30048410
30048420,30048420
30048430,30048430
30048440,30048440
30048450,30048450
30048460,30048460
30048470,30048470
30048480,30048480
30048490,30048490
30048500,30048500
30048530,30048530
30048540,30048540
30048550,30048550
30048560,30048560
30048570,30048570
30048580,30048580
30048600,30048600
30048620,30048620
30048630,30048630
30048640,30048640
30048650,30048650
30048660,30048660
30048670,30048670
30048680,30048680
30048690,30048690
30048700,30048700
30048710,30048710
30048720,30048720
30048730,30048730
30048740,30048740
30048750,30048750
30048760,30048760
30048790,30048790
30048800,30048800
30048810,30048810
30048820,30048820
30048830,30048830
30048840,30048840
30048850,30048850
30048860,30048860
30048870,30048870
30048880,30048880
30048890,30048890
30048900,30048900
30048910,30048910
30048930,30048930
30048950,30048950
30048960,30045450
30048970,30048970
30048980,30048980
30048990,30048990
30049010,30049010
30049020,30049020
30049030,30049030
30049040,30046130
30049060,30047800
30049080,30049080
30049090,30049090
30049100,30049100
30049110,30049110
30049120,30024330
30049130,30049130
30049140,30049140
30049150,30049150
30049160,30049160
30049170,30049170
30049180,30049180
30049190,30049190
30049200,30049200
30049210,30049210
30049240,30049240
30049250,30049250
30049260,30049260
30049270,30049270
30049280,30049280
30049290,30048660
30049300,30049300
30049310,30049310
30049320,30049320
30049330,30049330
30049340,30049340
30049350,30049350
30049360,30049360
30049370,30049370
30049380,30049380
30049390,30049390
30049400,30049400
30049410,30049410
30049420,30047260
30049430,30049430
30049440,30049440
30049450,30049450
30049470,30049470
30049490,30049490
30049500,30049500
30049510,30024330
30049520,30049520
30049530,30049530
30049540,30049540
30049550,30049550
30049560,30049560
30049570,30049570
30049580,30049580
30049610,30049610
30049620,30049620
30049630,30049630
30049640,30049640
30049650,30049650
30049660,30049660
30049670,30049670
30049680,30049680
30049690,30049690
30049700,30049700
30049710,30049710
30049720,30049720
30049730,30049730
30049740,30049740
30049750,30049750
30049760,30049760
30049770,30049770
30049790,30049790
30049810,30049790
30049820,30014790
30049830,30049830
30049840,30049840
30049850,30049850
30049860,30049860
30049870,30049870
30049880,30049880
30049890,30049890
30049900,30045790
30049910,30049910
30049920,30049920
30049930,30049930
30049940,30049940
30049950,30049950
30049960,30049960
30049970,30049970
30049980,30045450
30049990,30014670
30050000,30050000
30050010,30050010
30050020,30050020
30050030,30050030
30050040,30050040
30050090,30050090
30050100,30050100
30050110,30050110
30050120,30050120
30050130,30050130
30050150,30050150
30050170,30050170
30050180,30050180
30050190,30050190
30050200,30050200
30050210,30050210
30050220,30050220
30050230,30050230
30050240,30050240
30050250,30050250
30050260,30050260
30050270,30050270
30050280,30050280
30050290,30050290
30050300,30050300
30050310,30050310
30050320,30050320
30050330,30050320
30050340,30050340
30050350,30050350
30050360,30050360
30050370,30050370
30050390,30050390
30050400,30050400
30050410,30050410
30050420,30050420
30050430,30050430
30050440,30050440
30050450,30050450
30050460,30050460
30050470,30050470
30050480,30050480
30050490,30050490
30050500,30050500
30050520,30050520
30050540,30050540
30050550,30049830
30050560,30050560
30050570,30050570
30050580,30050580
30050590,30050590
30050600,30050600
30050610,30050610
30050620,30050620
30050630,30050630
30050640,30050640
30050650,30050650
30050660,30050660
30050670,30050670
30050700,30050700
30050710,30050710
30050720,30050720
30050730,30050730
30050740,30050740
30050750,30050750
30050760,30050760
30050770,30050770
30050790,30050790
30050810,30050810
30050820,30050820
30050830,30050830
30050840,30050840
30050860,30050860
30050870,30050870
30050880,30050880
30050890,30050890
30050900,30050900
30050910,30050910
30050930,30050930
30050950,30050950
30050960,30050960
30050970,30050970
30050980,30050980
30050990,30050990
30051000,30051000
30051030,30035260
30051040,30051040
30051050,30051050
30051060,30051060
30051070,30051070
30051080,30051080
30051090,30051090
30051100,30051100
30051110,30051110
30051120,30051120
30051140,30051140
30051160,30051160
30051170,30051170
30051180,30051180
30051190,30051190
30051200,30051200
30051210,30051210
30051220,30051220
30051250,30051250
30051260,30051260
30051270,30051270
30051280,30051280
30051290,30051290
30051300,30051300
30051310,30051310
30051320,30051320
30051330,30051330
30051340,30051340
30051350,30051350
30051370,30051370
30051390,30051390
30051400,30051400
30051410,30051410
30051420,30051420
30051430,30051430
30051460,30051460
30051470,30051470
30051480,30051480
30051490,30051490
30051500,30051500
30051510,30051510
30051520,30051520
30051530,30051530
30051540,30051540
30051550,30051550
30051560,30051560
30051570,30051570
30051580,30051580
30051590,30051590
30051600,30051600
30051610,30051610
30051620,30051620
30051640,30051640
30051660,30051660
30051670,30051670
30051680,30051680
30051690,30051690
30051700,30051700
30051730,30051730
30051740,30051740
30051750,30051750
30051760,30051760
30051770,30051770
30051780,30051780
30051790,30051790
30051800,30051800
30051820,30047800
30051840,30051840
30051850,30051850
30051860,30051860
30051890,30051890
30051900,30051900
30051910,30051910
30051920,30051920
30051930,30051930
30051940,30051940
30051950,30051950
30051960,30051960
30051970,30051970
30051980,30051980
30051990,30051990
30052000,30052000
30052010,30052010
30052030,30052030
30052050,30052050
30052060,30052060
30052070,30052070
30052080,30052080
30052090,30052090
30052100,30052100
30052110,30052110
30052140,30052140
30052150,30052150
30052160,30052160
30052170,30052170
30052180,30052180
30052200,30052200
30052220,30052220
30052230,30052230
30052240,30052240
30052250,30052250
30052260,30052260
30052290,30052290
30052300,30052300
30052310,30052310
30052320,30052320
30052330,30052330
30052340,30052340
30052350,30052350
30052360,30052360
30052370,30052370
30052380,30052380
30052390,30052390
30052400,30052400
30052410,30052410
30052420,30037140
30052430,30052430
30052440,30052440
30052450,30052450
30052460,30052460
30052480,30052480
30052500,30052500
30052510,30052510
30052520,30052520
30052530,30052530
30052560,30052560
30052570,30052570
30052580,30052580
30052590,30052590
30052610,30052610
30052630,30052610
30052640,30052640
30052650,30052650
30052660,30052660
30052670,30052670
30052680,30050020
30052690,30052690
30052700,30052700
30052710,30052710
30052720,30052720
30052730,30049110
30052740,30052740
30052750,30052750
30052760,30052760
30052770,30052770
30052800,30052800
30052810,30052810
30052820,30049110
30052830,30052830
30052840,30052840
30052850,30052850
30052860,30052860
30052870,30052870
30052880,30052880
30052890,30052890
30052900,30052900
30052910,30052910
30052920,30052920
30052930,30052930
30052940,30052940
30052960,30052960
30052980,30052980
30052990,30052990
30053000,30052530
30053030,30053030
30053040,30053040
30053050,30053050
30053060,30053060
30053070,30053070
30053080,30053080
30053090,30053090
30053100,30053100
30053120,30053120
30053140,30053140
30053150,30053150
30053160,30053160
30053170,30053170
30053180,30053180
30053190,30053190
30053210,30053210
30053220,30053220
30053230,30053230
30053240,30053240
30053250,30053250
30053260,30053260
30053270,30053270
30053280,30053280
30053290,30053290
30053300,30053300
30053320,30053320
30053340,30053340
30053350,30053350
30053360,30053360
30053370,30053370
30053380,30053380
30053390,30053390
30053400,30053400
30053410,30053410
30053420,30048660
30053430,30053430
30053440,30053440
30053450,30053450
30053460,30053460
30053470,30053470
30053490,30053490
30053500,30053500
30053510,30053510
30053520,30053520
30053530,30053530
30053540,30053540
30053550,30053550
30053560,30053560
30053570,30053570
30053580,30053580
30053600,30053600
30053620,30053620
30053630,30053630
30053640,30053640
30053650,30053650
30053660,30053660
30053670,30053670
30053680,30053680
30053690,30053690
30053720,30049240
30053730,30053730
30053740,30053740
30053750,30053750
30053770,30053770
30053790,30053790
30053800,30053800
30053810,30053810
30053820,30053820
30053830,30053830
30053840,30053840
30053850,30053850
30053860,30014670
30054870,30054870
30054880,30054880
30054890,30054890
30054900,30054900
30054910,30054910
30054920,30054920
30054930,30054930
30054940,30054940
30054950,30054950
30054960,30054960
30054970,30054970
30054980,30054980
30054990,30054990
30055000,30055000
30055010,30055010
30055020,30055020
30055030,30055030
30055040,30055040
30055050,30055050
30055060,30055060
30055070,30055070
30055080,30055080
30055090,30055090
30055100,30055100
30055110,30055110
30055120,30055120
30055130,30055130
30055140,30055140
30055150,30055150
30055160,30055160
30055170,30055170
30055180,30055180
30055190,30055190
30055200,30055200
30055210,30055210
30055220,30055220
30055230,30055230
30055240,30055240
30055250,30055250
30055260,30055260
30055270,30055270
30055280,30055280
30055290,30055290
30055300,30055300
30055310,30055310
30055320,30055320
30055330,30055330
30055340,30055340
30055350,30055350
30055360,30055360
30055370,30055370
30055380,30055380
30055390,30055390
30055400,30055400
30055410,30055410
30055420,30055420
30055430,30055430
30055440,30055440
30055450,30055450
30055460,30055460
30055470,30055470
30055480,30055480
30055490,30055490
30055500,30055500
30055510,30055510
30055520,30055520
30055530,30055530
30055540,30055540
30055550,30055550
30055560,30055560
30055570,30055570
30055580,30055580
30055590,30055590
30055600,30055600
30055610,30055610
30055620,30055620
30055630,30055630
30055640,30055640
30055650,30055650
30055660,30055660
30055670,30055670
30055680,30055680
30055690,30055690
30055700,30055700
30055710,30055710
30055720,30055720
30055730,30055730
30055740,30055740
30055750,30055750
30055760,30055760
30055770,30055770
30055780,30055780
30055790,30055790
30055800,30055800
30055810,30055810
30055820,30055820
30055830,30055830
30055840,30055840
30055850,30055850
30055860,30055860
30055870,30055870
30055880,30055880
30055890,30055890
30055910,30055910
30055920,30055920
30055930,30055930
30055940,30055940
30055950,30055950
30055960,30055960
30055970,30055970
30055980,30055980
30055990,30055990
30056000,30056000
30056010,30056010
30056020,30056020
30056030,30056030
30056040,30056040
30056050,30056050
30056060,30056060
30056070,30056070
30056090,30056090
30056110,30056110
30056120,30056120
30056130,30056130
30056140,30056140
30056150,30056150
30056160,30056160
30056170,30056170
30056180,30056180
30056190,30056190
30056200,30056200
30056210,30056210
30056220,30056220
30056230,30056230
30056240,30056240
30056260,30056260
30056270,30056270
30056280,30056280
30056290,30056290
30056300,30056300
30056310,30056310
30056320,30056320
30056330,30056330
30056340,30056340
30056350,30056350
30056360,30056360
30056380,30056380
30056400,30056400
30056410,30056410
30056420,30056420
30056430,30056430
30056440,30056440
30056450,30056450
30056460,30056460
30056470,30056470
30056490,30056490
30056500,30056500
30056510,30056510
30056520,30056520
30056530,30056530
30056540,30056540
30056550,30056550
30056560,30056560
30056570,30056570
30056590,30056590
30056610,30056610
30056620,30056620
30056630,30056630
30056640,30056640
30056650,30056650
30056660,30056660
30056680,30056680
30056690,30056690
30056700,30056700
30056710,30056710
30056720,30056720
30056730,30056730
30056740,30056740
30056750,30056750
30056760,30056760
30056770,30056770
30056780,30056780
30056790,30056790
30056800,30056800
30056810,30056810
30056820,30056820
30056840,30056840
30056860,30056860
30056870,30056870
30056880,30056880
30056890,30030510
30056910,30056910
30056920,30056920
30056930,30056930
30056940,30056940
30056950,30056950
30056960,30056960
30056970,30056970
30056980,30056980
30056990,30056990
30057000,30057000
30057010,30057010
30057020,30057020
30057030,30057030
30057040,30057040
30057060,30057060
30057080,30057080
30057090,30057090
30057100,30057100
30057110,30057110
30057120,30057120
30057130,30057130
30057150,30057150
30057160,30057160
30057170,30057170
30057180,30057180
30057190,30057190
30057200,30057200
30057210,30057210
30057220,30057220
30057240,30057240
30057260,30057260
30057270,30057270
30057280,30057280
30057290,30057290
30057300,30057300
30057310,30057310
30057320,30057320
30057330,30057330
30057340,30057340
30057350,30057350
30057360,30057360
30057370,30057370
30057380,30057380
30057390,30057390
30057400,30057400
30057420,30057420
30057430,30057430
30057440,30057440
30057450,30057450
30057460,30057460
30057470,30057470
30057480,30057480
30057490,30057490
30057500,30057500
30057520,30057520
30057540,30057540
30057550,30057550
30057560,30057560
30057570,30057570
30057580,30057580
30057600,30057600
30057610,30057610
30057620,30057620
30057630,30057630
30057640,30057640
30057650,30057650
30057660,30057660
30057670,30057670
30057680,30057680
30057690,30057690
30057700,30057700
30057710,30057710
30057720,30057720
30057730,30057730
30057740,30057740
30057750,30057750
30057760,30057760
30057770,30057770
30057780,30057780
30057800,30057800
30057820,30057820
30057830,30057830
30057840,30057840
30057850,30057850
30057870,30057870
30057880,30057880
30057890,30057890
30057900,30057900
30057910,30057910
30057920,30057920
30057930,30057930
30057940,30057940
30057950,30057950
30057960,30057960
30057970,30057970
30057990,30057990
30058010,30058010
30058020,30057260
30058030,30058030
30058040,30058040
30058050,30058050
30058060,30058060
30058080,30058080
30058090,30058090
30058100,30058100
30058110,30058110
30058120,30058120
30058130,30058130
30058140,30058140
30058150,30058150
30058160,30058160
30058170,30058170
30058180,30058180
30058190,30058190
30058200,30058200
30058210,30058210
30058220,30058220
30058230,30058230
30058240,30058240
30058260,30058260
30058280,30058280
30058290,30058290
30058300,30058300
30058310,30058310
30058330,30058330
30058340,30058340
30058350,30058350
30058360,30058360
30058370,30058370
30058380,30058380
30058390,30058390
30058400,30058400
30058410,30058410
30058420,30058420
30058430,30058430
30058440,30058440
30058450,30058450
30058460,30058460
30058470,30058470
30058490,30058490
30058510,30058510
30058520,30058520
30058530,30058530
30058540,30058540
30058560,30058560
30058570,30058570
30058580,30058580
30058590,30058590
30058600,30058600
30058610,30058610
30058620,30058620
30058630,30058630
30058640,30058640
30058650,30058650
30058670,30058670
30058690,30058690
30058700,30058700
30058710,30058710
30058720,30058720
30058730,30058730
30058740,30058740
30058760,30058760
30058770,30058770
30058780,30058780
30058790,30058790
30058800,30058800
30058810,30058810
30058820,30058820
30058830,30058830
30058840,30058840
30058850,30058570
30058860,30058860
30058870,30058870
30058880,30058880
30058890,30058890
30058900,30058900
30058910,30058910
30058930,30058930
30058950,30058950
30058960,30058960
30058970,30058970
30058980,30058980
30058990,30058990
30059000,30059000
30059010,30059010
30059020,30059020
30059030,30059030
30059040,30059040
30059050,30058570
30059060,30059060
30059070,30059070
30059080,30059080
30059090,30059090
30059100,30059100
30059110,30059110
30059120,30059120
30059130,30059130
30059140,30059140
30059150,30059150
30059170,30059170
30059180,30059180
30059190,30059190
30059200,30059200
30059210,30059210
30059220,30059220
30059230,30059230
30059240,30059240
30059250,30059250
30059270,30059270
30059290,30059290
30059300,30059300
30059310,30059310
30059320,30059320
30059330,30059330
30059340,30059340
30059350,30059350
30059370,30059370
30059380,30059380
30059390,30059390
30059400,30059400
30059410,30059410
30059420,30059420
30059430,30059430
30059440,30059440
30059450,30059450
30059460,30059460
30059470,30059470
30059490,30059490
30059510,30059510
30059520,30059520
30059530,30059530
30059540,30059540
30059550,30059550
30059560,30059560
30059570,30059570
30059580,30059580
30059590,30059590
30059600,30043020
30059610,30059610
30059620,30059620
30059630,30059630
30059640,30059640
30059650,30059650
30059670,30059670
30059680,30059680
30059690,30059690
30059700,30059700
30059710,30059710
30059720,30059720
30059730,30059730
30059740,30059740
30059750,30059750
30059760,30059760
30059770,30059770
30059780,30059780
30059790,30059790
30059800,30059800
30059820,30059820
30059840,30059840
30059850,30059850
30059860,30059860
30059870,30059870
30059880,30059880
30059890,30059890
30059910,30059670
30059920,30059920
30059930,30059930
30059940,30059940
30059950,30059950
30059960,30059960
30059970,30059970
30059980,30059980
30059990,30059990
30060010,30060010
30060030,30060030
30060040,30060040
30060050,30060050
30060060,30060060
30060070,30060070
30060090,30060090
30060100,30060100
30060110,30060110
30060120,30060120
30060130,30060130
30060140,30060140
30060150,30060150
30060160,30060160
30060170,30060170
30060190,30060190
30060210,30060210
30060220,30060220
30060230,30060230
30060240,30060240
30060250,30060250
30060260,30060260
30060270,30060270
30060280,30060280
30060290,30060290
30060300,30060300
30060310,30060310
30060320,30060320
30060330,30060330
30060340,30060340
30060350,30060350
30060360,30060360
30060370,30060370
30060380,30060380
30060390,30060390
30060400,30060400
30060420,30060420
30060430,30060430
30060440,30060440
30060450,30060450
30060460,30060460
30060470,30060470
30060480,30060480
30060490,30060490
30060500,30060500
30060510,30060510
30060520,30060520
30060530,30060530
30060540,30060540
30060550,30060550
30060560,30060560
30060570,30060570
30060580,30060580
30060600,30060600
30060620,30060620
30060630,30060630
30060640,30060640
30060650,30060650
30060660,30060660
30060670,30060670
30060680,30060680
30060690,30060690
30060700,30060700
30060710,30060710
30060720,30060720
30060730,30060730
30060740,30060740
30060750,30060750
30060760,30060760
30060770,30060770
30060780,30060780
30060830,30060830
30060840,30060840
30060850,30060850
30060860,30060860
30060870,30060870
30060880,30060880
30060890,30060890
30060900,30060900
30060910,30060910
30060920,30060920
30060930,30060930
30060940,30060940
30060950,30060950
30060960,30060960
30060970,30060970
30060980,30060980
30060990,30060990
30061000,30061000
30061010,30061010
30061020,30061020
30061040,30061040
30061060,30061060
30061070,30061070
30061080,30061080
30061090,30061090
30061100,30061100
30061110,30061110
30061120,30061120
30061130,30061130
30061140,30061140
30061150,30061150
30061160,30061160
30061170,30061170
30061180,30061180
30061190,30061190
30061200,30061200
30061210,30061210
30061220,30061220
30061230,30061230
30061240,30061240
30061250,30061250
30061260,30061260
30061270,30061270
30061280,30061280
30061290,30061290
30061300,30061300
30061310,30061310
30061320,30061320
30061330,30061330
30061340,30061340
30061360,30061360
30061370,30061370
30061380,30061380
30061390,30061390
30061400,30061400
30061410,30061410
30061420,30061420
30061430,30061430
30061440,30061440
30061450,30061450
30061460,30061460
30061470,30061470
30061480,30061480
30061490,30061490
30061500,30061500
30061510,30061510
30061520,30061520
30061530,30061530
30061540,30061540
30061550,30061550
30061560,30061560
30061570,30061570
30061580,30061580
30061590,30061590
30061600,30061600
30061610,30061610
30061630,30061630
30061650,30061650
30061660,30061660
30061670,30061670
30061680,30061680
30061690,30061690
30061700,30061700
30061710,30061710
30061720,30061720
30061730,30061730
30061750,30061750
30061760,30061760
30061770,30061770
30061780,30061780
30061790,30061790
30061800,30061800
30061810,30061810
30061820,30061820
30061830,30061830
30061840,30061840
30061850,30061850
30061860,30061860
30061870,30061870
30061880,30061880
30061890,30061890
30061910,30061910
30061930,30061930
30061940,30061940
30061960,30061960
30061970,30061970
30061980,30061980
30062000,30062000
30062020,30062020
30062030,30062030
30062040,30062040
30062050,30062050
30062070,30062070
30062080,30062080
30062090,30062090
30062100,30062100
30062110,30062110
30062120,30062120
30062130,30062130
30062140,30062140
30062150,30062150
30062160,30062160
30062170,30062170
30062180,30062180
30062190,30062190
30062200,30062200
30062210,30062210
30062220,30062220
30062230,30062230
30062240,30062240
30062250,30062250
30062270,30062270
30062290,30062290
30062300,30062300
30062310,30062310
30062320,30062320
30062330,30062330
30062340,30062340
30062350,30062350
30062360,30062360
30062370,30062370
30062380,30062380
30062390,30062390
30062410,30062410
30062420,30062420
30062430,30062430
30062440,30062440
30062450,30062450
30062460,30062460
30062470,30062470
30062480,30062480
30062490,30062490
30062500,30062500
30062510,30062510
30062520,30062520
30062530,30062530
30062540,30062540
30062550,30062550
30062560,30062560
30062580,30062580
30062600,30062600
30062610,30062610
30062630,30062630
30062640,30062640
30062650,30062650
30062660,30062660
30062670,30062670
30062680,30062680
30062690,30062690
30062700,30062700
30062710,30062710
30062730,30062730
30062750,30062750
30062760,30062760
30062780,30062780
30062790,30062790
30062800,30062800
30062810,30062810
30062820,30062820
30062840,30062840
30062860,30062860
30062870,30062870
30062900,30062900
30062910,30062910
30062920,30062920
30062930,30062930
30062940,30062940
30062950,30062950
30062960,30062960
30062970,30062970
30062980,30062980
30062990,30062990
30063000,30063000
30063010,30063010
30063020,30063020
30063030,30063030
30063040,30063040
30063050,30063050
30063060,30063060
30063070,30063070
30063080,30063080
30063090,30063090
30063100,30063100
30063120,30063120
30063140,30063140
30063150,30063150
30063160,30063160
30063180,30063180
30063190,30063190
30063200,30063200
30063210,30063210
30063220,30063220
30063240,30063240
30063260,30063260
30063270,30063270
30063280,30063280
30063290,30063290
30063310,30063310
30063320,30063320
30063330,30063330
30063340,30063340
30063350,30063350
30063370,30063370
30063390,30063390
30063400,30063400
30063410,30063410
