id,人物[npc],产物[product],不知道,不知道,不知道,不知道,不知道,不知道,不知道
470,7000005,90894,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
471,7000005,90904,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
472,7000005,90914,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
473,7000005,90924,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
474,7000005,90934,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
475,7000005,90944,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
476,7000005,90954,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
477,7000005,90964,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
478,7000005,90974,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
479,7000005,90984,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
480,7000005,90994,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
481,7000005,91004,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
482,7000005,91014,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
483,7000005,91024,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
484,7000005,91034,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
485,7000005,91044,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
486,7000005,91054,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
487,7000005,91064,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
488,7000005,91074,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
489,7000005,91084,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
490,7000005,91094,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
491,7000005,91104,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
492,7000005,91114,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
493,7000005,91124,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
494,7000005,91134,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
495,7000005,91144,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
496,7000005,91154,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
497,7000005,91164,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
498,7000005,91174,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
499,7000005,91184,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
500,7000005,91194,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
501,7000005,91204,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
502,7000005,91214,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
503,7000005,91224,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
504,7000005,91234,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
505,7000005,91244,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
506,7000005,91254,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
507,7000005,91264,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
508,7000005,91274,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
509,7000005,91284,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
510,7000005,91294,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
511,7000005,91304,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
512,7000005,91314,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
513,7000005,91324,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
514,7000005,91334,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
515,7000005,91344,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
516,7000005,91354,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
517,7000005,91364,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
518,7000005,91374,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
519,7000005,91384,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
520,7000005,91394,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
521,7000005,91404,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
522,7000005,91414,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
523,7000005,91424,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
524,7000005,91434,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
525,7000005,91444,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
526,7000005,91454,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
527,7000005,91464,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
528,7000005,91474,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
529,7000005,91484,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
530,7000005,91494,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
531,7000005,98214,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
532,7000005,98114,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
533,7000005,98014,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
534,7000005,98094,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
535,7000005,98044,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
536,7000005,98294,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
537,7000005,98174,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
538,7000005,98144,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
539,7000005,98364,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
540,7000005,98314,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
541,7000005,98194,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
542,7000005,98234,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
543,7000005,98334,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
544,7000005,98134,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
545,7000005,98164,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
546,7000005,98054,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
547,7000005,98344,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
548,7000005,98254,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
549,7000005,98104,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
550,7000005,98084,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
551,7000005,98034,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
552,7000005,98224,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
553,7000005,98394,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
554,7000005,98074,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
555,7000005,98064,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
556,7000005,98124,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
557,7000005,98244,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
558,7000005,98264,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
559,7000005,98354,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
560,7000005,98374,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
561,7000005,98024,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
562,7000005,98284,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
563,7000005,98184,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
564,7000005,98204,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
565,7000005,98304,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
566,7000005,98274,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
567,7000005,98004,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
568,7000005,98384,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
569,7000005,98324,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
570,7000005,98154,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
571,7000006,90004,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
572,7000006,90014,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
573,7000006,90024,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
574,7000006,90034,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
575,7000006,90044,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
576,7000006,90054,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
577,7000006,90064,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
578,7000006,90074,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
579,7000006,90084,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
580,7000006,90094,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
581,7000006,90104,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
582,7000006,90114,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
583,7000006,90124,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
584,7000006,90134,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
585,7000006,90144,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
586,7000006,90154,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
587,7000006,90164,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
588,7000006,90174,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
589,7000006,90184,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
590,7000006,90194,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
591,7000006,90204,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
592,7000006,90214,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
593,7000006,90224,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
594,7000006,90234,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
595,7000006,90244,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
596,7000006,90254,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
597,7000006,90264,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
598,7000006,90274,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
599,7000006,90284,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
600,7000006,90294,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
601,7000006,90304,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
602,7000006,90314,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
603,7000006,90324,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
604,7000006,90334,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
605,7000006,90344,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
606,7000006,90354,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
607,7000006,90364,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
608,7000006,90374,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
609,7000006,90384,2,10000,10,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,1,999999
610,7000006,90394,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
611,7000006,90404,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
612,7000006,90414,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
613,7000006,90424,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
614,7000006,90434,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
615,7000006,90444,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
616,7000006,90454,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
617,7000006,90464,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
618,7000006,90474,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
619,7000006,90484,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
620,7000006,90494,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
621,7000006,90504,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
622,7000006,90514,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
623,7000006,90524,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
624,7000006,90534,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
625,7000006,90544,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
626,7000006,90554,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
627,7000006,90564,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
628,7000006,90574,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
629,7000006,90584,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
630,7000006,90594,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
631,7000006,90604,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
632,7000006,90614,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
633,7000006,90624,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
634,7000006,90634,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
635,7000006,90644,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
636,7000006,90654,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
637,7000006,90664,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
638,7000006,90674,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
639,7000006,90684,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
640,7000006,90694,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
641,7000006,90704,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
642,7000006,90714,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
643,7000006,90724,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
644,7000006,90734,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
645,7000006,90744,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
646,7000006,90754,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
647,7000006,90764,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
648,7000006,90774,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
649,7000006,90784,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
650,7000006,90794,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
651,7000006,90804,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
652,7000006,90814,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
653,7000006,90824,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
654,7000006,90834,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
655,7000006,90844,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
656,7000006,90854,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
657,7000006,90864,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
658,7000006,90874,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
659,7000006,90884,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
660,7000006,90894,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
661,7000006,90904,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
662,7000006,90914,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
663,7000006,90924,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
664,7000006,90934,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
665,7000006,90944,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
666,7000006,90954,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
667,7000006,90964,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
668,7000006,90974,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
669,7000006,90984,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
670,7000006,90994,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
671,7000006,91004,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
672,7000006,91014,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
673,7000006,91024,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
674,7000006,91034,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
675,7000006,91044,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
676,7000006,91054,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
677,7000006,91064,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
678,7000006,91074,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
679,7000006,91084,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
680,7000006,91094,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
681,7000006,91104,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
682,7000006,91114,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
683,7000006,91124,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
684,7000006,91134,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
685,7000006,91144,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
686,7000006,91154,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
687,7000006,91164,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
688,7000006,91174,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
689,7000006,91184,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
690,7000006,91194,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
691,7000006,91204,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
692,7000006,91214,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
693,7000006,91224,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
694,7000006,91234,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
695,7000006,91244,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
696,7000006,91254,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
697,7000006,91264,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
698,7000006,91274,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
699,7000006,91284,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
700,7000006,91294,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
701,7000006,91304,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
702,7000006,91314,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
703,7000006,91324,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
704,7000006,91334,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
705,7000006,91344,2,10002,30,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,3,999999
706,7000006,91354,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
707,7000006,91364,2,10001,20,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,2,999999
708,7000006,91374,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
709,7000006,91384,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
710,7000006,91394,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
711,7000006,91404,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
712,7000006,91414,1,10004,50,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,5,999999
713,7000006,91424,1,10003,40,DDGL11|DDGL12|DDGL13,DDGL1|DDGL1|DDGL1,4,999999
